Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14006_001
"55079016000","14000US55079016000","Census Tract 160, Milwaukee County, Wisconsin","Census Tract 160, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004852",,,,,"55","079",,,,"016000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29075
"55079016100","14000US55079016100","Census Tract 161, Milwaukee County, Wisconsin","Census Tract 161, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004853",,,,,"55","079",,,,"016100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34830
"55079016200","14000US55079016200","Census Tract 162, Milwaukee County, Wisconsin","Census Tract 162, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004854",,,,,"55","079",,,,"016200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26838
"55079016300","14000US55079016300","Census Tract 163, Milwaukee County, Wisconsin","Census Tract 163, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004855",,,,,"55","079",,,,"016300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27500
"55079016400","14000US55079016400","Census Tract 164, Milwaukee County, Wisconsin","Census Tract 164, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004856",,,,,"55","079",,,,"016400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24122
"55079016500","14000US55079016500","Census Tract 165, Milwaukee County, Wisconsin","Census Tract 165, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004857",,,,,"55","079",,,,"016500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22604
"55079016600","14000US55079016600","Census Tract 166, Milwaukee County, Wisconsin","Census Tract 166, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004858",,,,,"55","079",,,,"016600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23555
"55079016700","14000US55079016700","Census Tract 167, Milwaukee County, Wisconsin","Census Tract 167, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004859",,,,,"55","079",,,,"016700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22868
"55079016800","14000US55079016800","Census Tract 168, Milwaukee County, Wisconsin","Census Tract 168, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004860",,,,,"55","079",,,,"016800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21852
"55079016900","14000US55079016900","Census Tract 169, Milwaukee County, Wisconsin","Census Tract 169, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004861",,,,,"55","079",,,,"016900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17614
"55079017000","14000US55079017000","Census Tract 170, Milwaukee County, Wisconsin","Census Tract 170, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004862",,,,,"55","079",,,,"017000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28971
"55079017100","14000US55079017100","Census Tract 171, Milwaukee County, Wisconsin","Census Tract 171, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004863",,,,,"55","079",,,,"017100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40664
"55079017200","14000US55079017200","Census Tract 172, Milwaukee County, Wisconsin","Census Tract 172, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004864",,,,,"55","079",,,,"017200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40457
"55079017300","14000US55079017300","Census Tract 173, Milwaukee County, Wisconsin","Census Tract 173, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004865",,,,,"55","079",,,,"017300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31597
"55079017400","14000US55079017400","Census Tract 174, Milwaukee County, Wisconsin","Census Tract 174, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004866",,,,,"55","079",,,,"017400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20640
"55079017500","14000US55079017500","Census Tract 175, Milwaukee County, Wisconsin","Census Tract 175, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004867",,,,,"55","079",,,,"017500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21424
"55079017600","14000US55079017600","Census Tract 176, Milwaukee County, Wisconsin","Census Tract 176, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004868",,,,,"55","079",,,,"017600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35525
"55079017900","14000US55079017900","Census Tract 179, Milwaukee County, Wisconsin","Census Tract 179, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004869",,,,,"55","079",,,,"017900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42313
"55079018000","14000US55079018000","Census Tract 180, Milwaukee County, Wisconsin","Census Tract 180, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004870",,,,,"55","079",,,,"018000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44557
"55079018100","14000US55079018100","Census Tract 181, Milwaukee County, Wisconsin","Census Tract 181, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004871",,,,,"55","079",,,,"018100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60688
"55079018200","14000US55079018200","Census Tract 182, Milwaukee County, Wisconsin","Census Tract 182, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004872",,,,,"55","079",,,,"018200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72563
"55079018300","14000US55079018300","Census Tract 183, Milwaukee County, Wisconsin","Census Tract 183, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004873",,,,,"55","079",,,,"018300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52399
"55079018400","14000US55079018400","Census Tract 184, Milwaukee County, Wisconsin","Census Tract 184, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004874",,,,,"55","079",,,,"018400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64830
"55079018500","14000US55079018500","Census Tract 185, Milwaukee County, Wisconsin","Census Tract 185, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004875",,,,,"55","079",,,,"018500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58750
"55079018600","14000US55079018600","Census Tract 186, Milwaukee County, Wisconsin","Census Tract 186, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004876",,,,,"55","079",,,,"018600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30234
"55079018700","14000US55079018700","Census Tract 187, Milwaukee County, Wisconsin","Census Tract 187, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004877",,,,,"55","079",,,,"018700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24838
"55079018800","14000US55079018800","Census Tract 188, Milwaukee County, Wisconsin","Census Tract 188, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004878",,,,,"55","079",,,,"018800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34063
"55079018900","14000US55079018900","Census Tract 189, Milwaukee County, Wisconsin","Census Tract 189, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004879",,,,,"55","079",,,,"018900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48929
"55079019000","14000US55079019000","Census Tract 190, Milwaukee County, Wisconsin","Census Tract 190, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004880",,,,,"55","079",,,,"019000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50826
"55079019100","14000US55079019100","Census Tract 191, Milwaukee County, Wisconsin","Census Tract 191, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004881",,,,,"55","079",,,,"019100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36913
"55079019200","14000US55079019200","Census Tract 192, Milwaukee County, Wisconsin","Census Tract 192, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004882",,,,,"55","079",,,,"019200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46959
"55079019300","14000US55079019300","Census Tract 193, Milwaukee County, Wisconsin","Census Tract 193, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004883",,,,,"55","079",,,,"019300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59978
"55079019400","14000US55079019400","Census Tract 194, Milwaukee County, Wisconsin","Census Tract 194, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004884",,,,,"55","079",,,,"019400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45674
"55079019500","14000US55079019500","Census Tract 195, Milwaukee County, Wisconsin","Census Tract 195, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004885",,,,,"55","079",,,,"019500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66295
"55079019600","14000US55079019600","Census Tract 196, Milwaukee County, Wisconsin","Census Tract 196, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004886",,,,,"55","079",,,,"019600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43684
"55079019700","14000US55079019700","Census Tract 197, Milwaukee County, Wisconsin","Census Tract 197, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004887",,,,,"55","079",,,,"019700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50615
"55079019800","14000US55079019800","Census Tract 198, Milwaukee County, Wisconsin","Census Tract 198, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004888",,,,,"55","079",,,,"019800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45500
"55079019900","14000US55079019900","Census Tract 199, Milwaukee County, Wisconsin","Census Tract 199, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004889",,,,,"55","079",,,,"019900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49407
"55079020000","14000US55079020000","Census Tract 200, Milwaukee County, Wisconsin","Census Tract 200, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004890",,,,,"55","079",,,,"020000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32479
"55079020100","14000US55079020100","Census Tract 201, Milwaukee County, Wisconsin","Census Tract 201, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004891",,,,,"55","079",,,,"020100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32997
"55079020200","14000US55079020200","Census Tract 202, Milwaukee County, Wisconsin","Census Tract 202, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004892",,,,,"55","079",,,,"020200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42736
"55079020300","14000US55079020300","Census Tract 203, Milwaukee County, Wisconsin","Census Tract 203, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004893",,,,,"55","079",,,,"020300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46108
"55079020400","14000US55079020400","Census Tract 204, Milwaukee County, Wisconsin","Census Tract 204, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004894",,,,,"55","079",,,,"020400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36573
"55079020500","14000US55079020500","Census Tract 205, Milwaukee County, Wisconsin","Census Tract 205, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004895",,,,,"55","079",,,,"020500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44788
"55079020600","14000US55079020600","Census Tract 206, Milwaukee County, Wisconsin","Census Tract 206, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004896",,,,,"55","079",,,,"020600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53194
"55079020700","14000US55079020700","Census Tract 207, Milwaukee County, Wisconsin","Census Tract 207, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004897",,,,,"55","079",,,,"020700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54524
"55079020800","14000US55079020800","Census Tract 208, Milwaukee County, Wisconsin","Census Tract 208, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004898",,,,,"55","079",,,,"020800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58825
"55079020900","14000US55079020900","Census Tract 209, Milwaukee County, Wisconsin","Census Tract 209, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004899",,,,,"55","079",,,,"020900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63444
"55079021000","14000US55079021000","Census Tract 210, Milwaukee County, Wisconsin","Census Tract 210, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004900",,,,,"55","079",,,,"021000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64650
"55079021100","14000US55079021100","Census Tract 211, Milwaukee County, Wisconsin","Census Tract 211, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004901",,,,,"55","079",,,,"021100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62500
"55079021200","14000US55079021200","Census Tract 212, Milwaukee County, Wisconsin","Census Tract 212, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004902",,,,,"55","079",,,,"021200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38445
"55079021300","14000US55079021300","Census Tract 213, Milwaukee County, Wisconsin","Census Tract 213, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004903",,,,,"55","079",,,,"021300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38319
"55079021400","14000US55079021400","Census Tract 214, Milwaukee County, Wisconsin","Census Tract 214, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004904",,,,,"55","079",,,,"021400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32390
"55079021500","14000US55079021500","Census Tract 215, Milwaukee County, Wisconsin","Census Tract 215, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004905",,,,,"55","079",,,,"021500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58316
"55079021600","14000US55079021600","Census Tract 216, Milwaukee County, Wisconsin","Census Tract 216, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004906",,,,,"55","079",,,,"021600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47056
"55079021700","14000US55079021700","Census Tract 217, Milwaukee County, Wisconsin","Census Tract 217, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004907",,,,,"55","079",,,,"021700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53636
"55079021800","14000US55079021800","Census Tract 218, Milwaukee County, Wisconsin","Census Tract 218, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004908",,,,,"55","079",,,,"021800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51406
"55079030100","14000US55079030100","Census Tract 301, Milwaukee County, Wisconsin","Census Tract 301, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004909",,,,,"55","079",,,,"030100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101396
"55079035100","14000US55079035100","Census Tract 351, Milwaukee County, Wisconsin","Census Tract 351, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004910",,,,,"55","079",,,,"035100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000
"55079035200","14000US55079035200","Census Tract 352, Milwaukee County, Wisconsin","Census Tract 352, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004911",,,,,"55","079",,,,"035200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96667
"55079040100","14000US55079040100","Census Tract 401, Milwaukee County, Wisconsin","Census Tract 401, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004912",,,,,"55","079",,,,"040100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189167
"55079050101","14000US55079050101","Census Tract 501.01, Milwaukee County, Wisconsin","Census Tract 501.01, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004913",,,,,"55","079",,,,"050101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66526
"55079050102","14000US55079050102","Census Tract 501.02, Milwaukee County, Wisconsin","Census Tract 501.02, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004914",,,,,"55","079",,,,"050102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46348
"55079060101","14000US55079060101","Census Tract 601.01, Milwaukee County, Wisconsin","Census Tract 601.01, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004915",,,,,"55","079",,,,"060101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68033
"55079060102","14000US55079060102","Census Tract 601.02, Milwaukee County, Wisconsin","Census Tract 601.02, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004916",,,,,"55","079",,,,"060102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69923
"55079060200","14000US55079060200","Census Tract 602, Milwaukee County, Wisconsin","Census Tract 602, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004917",,,,,"55","079",,,,"060200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49893
"55079070100","14000US55079070100","Census Tract 701, Milwaukee County, Wisconsin","Census Tract 701, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004918",,,,,"55","079",,,,"070100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115919
"55079070200","14000US55079070200","Census Tract 702, Milwaukee County, Wisconsin","Census Tract 702, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004919",,,,,"55","079",,,,"070200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141957
"55079070300","14000US55079070300","Census Tract 703, Milwaukee County, Wisconsin","Census Tract 703, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004920",,,,,"55","079",,,,"070300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73399
"55079080100","14000US55079080100","Census Tract 801, Milwaukee County, Wisconsin","Census Tract 801, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004921",,,,,"55","079",,,,"080100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63464
"55079080200","14000US55079080200","Census Tract 802, Milwaukee County, Wisconsin","Census Tract 802, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004922",,,,,"55","079",,,,"080200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65564
"55079080300","14000US55079080300","Census Tract 803, Milwaukee County, Wisconsin","Census Tract 803, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004923",,,,,"55","079",,,,"080300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112850
"55079080400","14000US55079080400","Census Tract 804, Milwaukee County, Wisconsin","Census Tract 804, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004924",,,,,"55","079",,,,"080400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26737
"55079090100","14000US55079090100","Census Tract 901, Milwaukee County, Wisconsin","Census Tract 901, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004925",,,,,"55","079",,,,"090100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66502
"55079090200","14000US55079090200","Census Tract 902, Milwaukee County, Wisconsin","Census Tract 902, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004926",,,,,"55","079",,,,"090200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83250
"55079090300","14000US55079090300","Census Tract 903, Milwaukee County, Wisconsin","Census Tract 903, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004927",,,,,"55","079",,,,"090300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54110
"55079090600","14000US55079090600","Census Tract 906, Milwaukee County, Wisconsin","Census Tract 906, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004928",,,,,"55","079",,,,"090600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58611
"55079090700","14000US55079090700","Census Tract 907, Milwaukee County, Wisconsin","Census Tract 907, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004929",,,,,"55","079",,,,"090700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101250
"55079090800","14000US55079090800","Census Tract 908, Milwaukee County, Wisconsin","Census Tract 908, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004930",,,,,"55","079",,,,"090800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80990
"55079090900","14000US55079090900","Census Tract 909, Milwaukee County, Wisconsin","Census Tract 909, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004931",,,,,"55","079",,,,"090900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59781
"55079091000","14000US55079091000","Census Tract 910, Milwaukee County, Wisconsin","Census Tract 910, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004932",,,,,"55","079",,,,"091000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79813
"55079091100","14000US55079091100","Census Tract 911, Milwaukee County, Wisconsin","Census Tract 911, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004933",,,,,"55","079",,,,"091100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102813
"55079091200","14000US55079091200","Census Tract 912, Milwaukee County, Wisconsin","Census Tract 912, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004934",,,,,"55","079",,,,"091200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49087
"55079091300","14000US55079091300","Census Tract 913, Milwaukee County, Wisconsin","Census Tract 913, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004935",,,,,"55","079",,,,"091300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81635
"55079091400","14000US55079091400","Census Tract 914, Milwaukee County, Wisconsin","Census Tract 914, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004936",,,,,"55","079",,,,"091400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62344
"55079100100","14000US55079100100","Census Tract 1001, Milwaukee County, Wisconsin","Census Tract 1001, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004937",,,,,"55","079",,,,"100100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41331
"55079100200","14000US55079100200","Census Tract 1002, Milwaukee County, Wisconsin","Census Tract 1002, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004938",,,,,"55","079",,,,"100200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40265
"55079100300","14000US55079100300","Census Tract 1003, Milwaukee County, Wisconsin","Census Tract 1003, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004939",,,,,"55","079",,,,"100300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33679
"55079100400","14000US55079100400","Census Tract 1004, Milwaukee County, Wisconsin","Census Tract 1004, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004940",,,,,"55","079",,,,"100400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40283
"55079100500","14000US55079100500","Census Tract 1005, Milwaukee County, Wisconsin","Census Tract 1005, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004941",,,,,"55","079",,,,"100500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43348
"55079100600","14000US55079100600","Census Tract 1006, Milwaukee County, Wisconsin","Census Tract 1006, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004942",,,,,"55","079",,,,"100600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50231
"55079100700","14000US55079100700","Census Tract 1007, Milwaukee County, Wisconsin","Census Tract 1007, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004943",,,,,"55","079",,,,"100700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46875
"55079100800","14000US55079100800","Census Tract 1008, Milwaukee County, Wisconsin","Census Tract 1008, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004944",,,,,"55","079",,,,"100800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54770
"55079100900","14000US55079100900","Census Tract 1009, Milwaukee County, Wisconsin","Census Tract 1009, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004945",,,,,"55","079",,,,"100900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33352
"55079101000","14000US55079101000","Census Tract 1010, Milwaukee County, Wisconsin","Census Tract 1010, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004946",,,,,"55","079",,,,"101000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43918
"55079101100","14000US55079101100","Census Tract 1011, Milwaukee County, Wisconsin","Census Tract 1011, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004947",,,,,"55","079",,,,"101100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39517
"55079101200","14000US55079101200","Census Tract 1012, Milwaukee County, Wisconsin","Census Tract 1012, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004948",,,,,"55","079",,,,"101200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52446
"55079101300","14000US55079101300","Census Tract 1013, Milwaukee County, Wisconsin","Census Tract 1013, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004949",,,,,"55","079",,,,"101300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55400
"55079101400","14000US55079101400","Census Tract 1014, Milwaukee County, Wisconsin","Census Tract 1014, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004950",,,,,"55","079",,,,"101400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43056
"55079101500","14000US55079101500","Census Tract 1015, Milwaukee County, Wisconsin","Census Tract 1015, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004951",,,,,"55","079",,,,"101500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37388
"55079101600","14000US55079101600","Census Tract 1016, Milwaukee County, Wisconsin","Census Tract 1016, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004952",,,,,"55","079",,,,"101600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48773
